,Incident ID,Incident Date,State,City or County,Killed,Injured
1153,2126241,2021-09-25,Tennessee,Chattanooga,2.0,5.0
1154,2125227,2021-09-25,California,Riverside,0.0,6.0
1155,2124396,2021-09-24,South Carolina,Aiken,4.0,1.0
1156,2124887,2021-09-24,California,Los Angeles,0.0,4.0
1157,2123395,2021-09-23,Tennessee,Collierville,2.0,14.0
1158,2123301,2021-09-23,Pennsylvania,Philadelphia,0.0,4.0
1159,2122565,2021-09-22,North Carolina,Fayetteville,2.0,2.0
1160,2121381,2021-09-21,District of Columbia,Washington,0.0,5.0
1161,2120940,2021-09-20,Pennsylvania,Philadelphia,1.0,5.0
1162,2121031,2021-09-20,Missouri,Saint Louis,1.0,3.0
1163,2119950,2021-09-19,South Carolina,Yemassee,1.0,7.0
1164,2119701,2021-09-19,Florida,Miami,0.0,4.0
1165,2119745,2021-09-19,Texas,Dallas,2.0,4.0
1166,2119736,2021-09-19,California,Oakland,1.0,3.0
1167,2119609,2021-09-19,Illinois,Chicago,0.0,5.0
1168,2119583,2021-09-19,New York,Rochester,2.0,2.0
1169,2119470,2021-09-18,New York,Bronx,1.0,3.0
1170,2119101,2021-09-18,Illinois,Danville,2.0,2.0
1171,2119478,2021-09-18,Louisiana,Opelousas,0.0,5.0
1172,2118451,2021-09-17,Georgia,Augusta,0.0,4.0
1173,2116343,2021-09-14,Maryland,Baltimore,0.0,4.0
1174,2116205,2021-09-14,Ohio,Cleveland,0.0,6.0
1175,2115522,2021-09-13,Wisconsin,Milwaukee,0.0,5.0
1176,2115947,2021-09-12,Minnesota,Saint Paul,4.0,0.0
1177,2114626,2021-09-12,Texas,Temple,0.0,4.0
1178,2122103,2021-09-12,Illinois,Blue Island,2.0,2.0
1179,2114481,2021-09-12,Michigan,Detroit,2.0,4.0
1180,2113841,2021-09-11,Illinois,Chicago,1.0,5.0
1181,2114510,2021-09-11,Alabama,Dothan,0.0,5.0
1182,2113623,2021-09-11,Illinois,Chicago,1.0,3.0
1183,2113769,2021-09-11,New Jersey,Paterson,0.0,4.0
1184,2114583,2021-09-11,New York,Utica,0.0,4.0
1185,2112450,2021-09-10,Florida,Orlando,0.0,4.0
1186,2111858,2021-09-09,Illinois,East Saint Louis,0.0,7.0
1187,2112252,2021-09-09,Alabama,Montgomery,1.0,3.0
1188,2111895,2021-09-08,Missouri,Saint Louis,0.0,4.0
1189,2110346,2021-09-07,Delaware,Wilmington,0.0,4.0
1190,2110077,2021-09-07,Kansas,Wichita,1.0,5.0
1191,2109075,2021-09-06,Georgia,Atlanta,0.0,5.0
1192,2108892,2021-09-05,Missouri,Independence,0.0,4.0
1193,2108560,2021-09-05,New York,Bronx,0.0,4.0
1195,2108414,2021-09-05,Texas,Houston,4.0,0.0
1196,2108378,2021-09-05,Georgia,Athens,0.0,6.0
1197,2108302,2021-09-05,Florida,Lakeland,4.0,2.0
1198,2109384,2021-09-05,Ohio,Cincinnati,0.0,4.0
1199,2107828,2021-09-04,Louisiana,Monroe,1.0,3.0
1200,2107916,2021-09-04,Alabama,Birmingham,2.0,2.0
1201,2108406,2021-09-04,Georgia,Warner Robins,1.0,4.0
1202,2107930,2021-09-04,District of Columbia,Washington,3.0,3.0
1203,2107875,2021-09-04,Pennsylvania,Pittsburgh,0.0,4.0
1204,2107476,2021-09-04,Illinois,Chicago,0.0,5.0
1205,2107621,2021-09-03,Texas,Austin,1.0,3.0
1206,2107168,2021-09-03,New York,Syracuse,0.0,4.0
1207,2107467,2021-09-03,Louisiana,New Iberia,1.0,3.0
1208,2107198,2021-09-02,New York,Niagara Falls,0.0,4.0
1209,2104725,2021-08-31,North Carolina,Elm City,2.0,2.0
1210,2104181,2021-08-30,Illinois,Normal,3.0,3.0
1211,2103256,2021-08-29,Tennessee,Nashville,0.0,5.0
1212,2102991,2021-08-29,Nevada,Las Vegas,1.0,3.0
1213,2103311,2021-08-29,Wisconsin,Milwaukee,0.0,4.0
1214,2103132,2021-08-28,New York,Albany,0.0,5.0
1215,2103035,2021-08-28,California,San Diego,0.0,4.0
1216,2102694,2021-08-28,Illinois,Chicago,0.0,4.0
1217,2101774,2021-08-27,West Virginia,Huntington,2.0,2.0
1218,2101199,2021-08-27,California,Los Angeles,0.0,4.0
1219,2100578,2021-08-26,Minnesota,Minneapolis,0.0,7.0
1220,2098246,2021-08-23,Illinois,Chicago,0.0,4.0
1221,2097075,2021-08-22,Illinois,Chicago,1.0,4.0
1222,2098321,2021-08-22,Oregon,Portland,0.0,5.0
1223,2097481,2021-08-22,Illinois,Carbondale,1.0,3.0
1224,2097494,2021-08-22,Colorado,Denver,1.0,5.0
1225,2097271,2021-08-22,Michigan,Grand Rapids,1.0,3.0
1226,2096687,2021-08-21,Illinois,Chicago,0.0,4.0
1227,2097063,2021-08-21,Illinois,Chicago,1.0,5.0
1228,2095800,2021-08-20,Michigan,Flint,1.0,3.0
1229,2095116,2021-08-19,Illinois,Chicago,0.0,4.0
1230,2095087,2021-08-19,Pennsylvania,Philadelphia,1.0,4.0
1231,2095394,2021-08-19,Maryland,Edgewood,1.0,3.0
1232,2094421,2021-08-18,Maryland,Germantown,1.0,3.0
1233,2094071,2021-08-18,Ohio,Youngstown,2.0,4.0
1234,2094035,2021-08-18,California,Los Angeles,0.0,4.0
1235,2094457,2021-08-18,North Carolina,Durham,1.0,3.0
1236,2093581,2021-08-17,New York,Brooklyn,0.0,5.0
1237,2092469,2021-08-16,New York,Brooklyn,0.0,8.0
1238,2092227,2021-08-16,Michigan,Detroit,1.0,3.0
1239,2091597,2021-08-15,Texas,San Antonio,3.0,2.0
1240,2091489,2021-08-15,Illinois,Chicago,0.0,4.0
1241,2091531,2021-08-14,Indiana,Indianapolis,1.0,3.0
1242,2090949,2021-08-14,New York,Brooklyn,0.0,4.0
1243,2090971,2021-08-14,Ohio,Akron,0.0,5.0
1244,2090777,2021-08-14,Indiana,Indianapolis,1.0,4.0
1245,2090924,2021-08-14,New Jersey,Trenton,0.0,4.0
1246,2092110,2021-08-14,Texas,Wichita Falls,0.0,4.0
1247,2089972,2021-08-13,Nevada,Las Vegas,1.0,6.0
1248,2088659,2021-08-11,Pennsylvania,Philadelphia,1.0,4.0
1249,2087433,2021-08-10,Oregon,Portland,2.0,4.0
1251,2086236,2021-08-09,Michigan,Flint,2.0,4.0
1252,2086148,2021-08-09,Massachusetts,Boston,1.0,5.0
1253,2085396,2021-08-08,New York,Brooklyn,3.0,2.0
1254,2085401,2021-08-08,Illinois,Chicago,1.0,4.0
1255,2085489,2021-08-08,Texas,Houston,1.0,5.0
1256,2085438,2021-08-08,District of Columbia,Washington,0.0,4.0
1257,2085388,2021-08-08,Illinois,Chicago,1.0,6.0
1258,2085542,2021-08-08,Louisiana,New Orleans,0.0,5.0
1259,2085256,2021-08-07,Alabama,Montgomery,0.0,4.0
1260,2085071,2021-08-07,Illinois,Chicago,0.0,4.0
1261,2084884,2021-08-07,Virginia,Norfolk,0.0,4.0
1262,2084889,2021-08-06,Tennessee,Nashville,0.0,4.0
1263,2082957,2021-08-04,Pennsylvania,Philadelphia,0.0,4.0
1264,2081884,2021-08-03,Illinois,Urbana,1.0,3.0
1265,2081131,2021-08-02,South Carolina,Greenwood,3.0,1.0
1266,2080733,2021-08-02,South Carolina,Columbia,0.0,9.0
1267,2079920,2021-08-01,Louisiana,New Orleans,1.0,3.0
1268,2080390,2021-08-01,Texas,Nacogdoches,1.0,3.0
1269,2080536,2021-08-01,Rhode Island,Providence,0.0,5.0
1270,2079913,2021-08-01,Louisiana,New Orleans,0.0,5.0
1271,2079044,2021-07-31,Ohio,Columbus,1.0,5.0
1272,2078897,2021-07-31,Illinois,Chicago,1.0,3.0
1273,2079271,2021-07-31,Indiana,Indianapolis,0.0,5.0
1274,2080006,2021-07-31,Michigan,Saginaw,2.0,2.0
1275,2079516,2021-07-31,New York,Corona (Queens),0.0,10.0
1276,2081480,2021-07-31,Ohio,Cleveland,0.0,5.0
1277,2079533,2021-07-31,Kentucky,Lexington,0.0,5.0
1278,2078540,2021-07-29,Iowa,Davenport,0.0,4.0
1279,2077587,2021-07-29,Pennsylvania,Pittsburgh,3.0,2.0
1280,2077018,2021-07-28,District of Columbia,Washington,0.0,4.0
1281,2077549,2021-07-28,Alabama,Montgomery,1.0,3.0
1282,2076889,2021-07-28,South Carolina,Charleston,1.0,4.0
1283,2074353,2021-07-25,Michigan,Detroit,0.0,6.0
1284,2074406,2021-07-25,California,Wasco,5.0,1.0
1285,2073472,2021-07-25,Illinois,Chicago,0.0,5.0
1286,2073597,2021-07-25,Washington,Seattle,2.0,3.0
1287,2072782,2021-07-24,Ohio,Columbus,0.0,4.0
1288,2072962,2021-07-24,Texas,Amarillo,0.0,6.0
1289,2072761,2021-07-24,Georgia,Macon,2.0,3.0
1290,2072342,2021-07-23,South Carolina,Spartanburg,2.0,2.0
1291,2071982,2021-07-23,South Carolina,Darlington,0.0,4.0
1292,2072896,2021-07-23,California,San Rafael,2.0,4.0
1293,2071343,2021-07-22,Texas,Houston,1.0,5.0
1294,2070329,2021-07-21,Illinois,Chicago,0.0,5.0
1295,2070310,2021-07-21,Illinois,Chicago,2.0,3.0
1296,2069490,2021-07-21,Maryland,Hyattsville (Adelphi),1.0,4.0
1297,2070645,2021-07-21,Illinois,Chicago,0.0,8.0
1298,2068568,2021-07-20,Texas,Jacksonville,4.0,0.0
1299,2067728,2021-07-19,New Jersey,Perth Amboy,0.0,6.0
1300,2068061,2021-07-19,Illinois,Chicago,0.0,4.0
1301,2066335,2021-07-18,Ohio,Toledo,1.0,3.0
1302,2067135,2021-07-18,Florida,Gainesville,1.0,4.0
1303,2066680,2021-07-18,North Carolina,Burlington,0.0,4.0
1304,2066905,2021-07-18,Arizona,Tucson,4.0,3.0
1305,2067290,2021-07-18,Texas,Houston,3.0,2.0
1306,2066812,2021-07-18,California,Walnut Creek,1.0,3.0
1307,2065252,2021-07-17,Oregon,Portland,1.0,6.0
1308,2066189,2021-07-17,Illinois,Chicago,0.0,6.0
1309,2065009,2021-07-16,Pennsylvania,Philadelphia,1.0,4.0
1310,2065634,2021-07-16,California,Sacramento,2.0,4.0
1311,2064260,2021-07-16,New Hampshire,Manchester,0.0,4.0
1312,2066249,2021-07-16,South Carolina,Greenville,1.0,3.0
1313,2064992,2021-07-16,District of Columbia,Washington,1.0,5.0
1314,2065118,2021-07-16,Illinois,Chicago,1.0,4.0
1315,2063495,2021-07-15,Texas,Levelland,1.0,5.0
1316,2065533,2021-07-15,Massachusetts,Boston,0.0,4.0
1317,2063897,2021-07-15,Missouri,Lake Ozark,1.0,4.0
1318,2062097,2021-07-14,Illinois,Chicago,0.0,5.0
1319,2062359,2021-07-14,Illinois,Chicago,0.0,5.0
1320,2063394,2021-07-14,Delaware,Claymont,2.0,2.0
1321,2060865,2021-07-13,Indiana,Indianapolis,0.0,4.0
1322,2060949,2021-07-13,Michigan,Detroit,1.0,6.0
1323,2060293,2021-07-12,New Jersey,Iselin,0.0,4.0
1324,2060706,2021-07-12,Pennsylvania,Beaver Falls,2.0,3.0
1325,2060605,2021-07-12,New York,Corona (Queens),0.0,4.0
1326,2059440,2021-07-11,Texas,El Paso (Socorro),1.0,5.0
1327,2059404,2021-07-10,Pennsylvania,Philadelphia,0.0,6.0
1328,2058950,2021-07-10,Massachusetts,Boston,0.0,4.0
1329,2058837,2021-07-10,Ohio,Springfield,1.0,3.0
1330,2058421,2021-07-09,California,Los Angeles,0.0,4.0
1331,2057427,2021-07-08,Connecticut,Hartford,0.0,4.0
1332,2053262,2021-07-05,Ohio,Toledo,1.0,11.0
1333,2053500,2021-07-05,California,Santa Rosa,1.0,3.0
1334,2055252,2021-07-05,New York,Buffalo,1.0,3.0
1335,2053048,2021-07-05,Illinois,Chicago,2.0,4.0
1336,2052524,2021-07-04,California,Thermal,0.0,4.0
1337,2054233,2021-07-04,Ohio,Cleveland,0.0,4.0
1338,2054132,2021-07-04,Illinois,Peoria,1.0,3.0
1339,2053508,2021-07-04,Nevada,North Las Vegas,2.0,7.0
1340,2052342,2021-07-04,Nebraska,Omaha,1.0,4.0
1341,2052689,2021-07-04,Illinois,Danville,0.0,4.0
1342,2053346,2021-07-04,Texas,Dallas,3.0,3.0
1343,2053786,2021-07-04,Missouri,Kansas City,0.0,4.0
1344,2053365,2021-07-04,Texas,Dallas,0.0,5.0
1345,2052353,2021-07-04,Texas,Fort Worth,0.0,8.0
1346,2053563,2021-07-04,Illinois,Rantoul,0.0,5.0
1347,2052058,2021-07-03,North Carolina,Chadbourn,3.0,1.0
1348,2051763,2021-07-03,Pennsylvania,Lancaster,0.0,4.0
1349,2052471,2021-07-03,Georgia,Swainsboro,1.0,3.0
1350,2052346,2021-07-03,Illinois,Chicago,0.0,4.0
1351,2050836,2021-07-02,Virginia,Norfolk,0.0,4.0
1352,2051190,2021-07-02,Pennsylvania,Philadelphia,1.0,4.0
1353,2050972,2021-07-02,Illinois,Champaign,1.0,4.0
1354,2050593,2021-07-01,Illinois,Chicago,0.0,7.0
1355,2050151,2021-07-01,South Carolina,Spartanburg,2.0,4.0
1356,2050353,2021-07-01,Virginia,Chesapeake,2.0,2.0
1357,2049419,2021-06-30,Illinois,Chicago,0.0,4.0
1358,2049907,2021-06-30,Louisiana,Marrero,0.0,4.0
1359,2050167,2021-06-30,Delaware,Dover,1.0,3.0
1360,2049845,2021-06-30,Texas,Houston,3.0,1.0
1361,2046714,2021-06-27,Illinois,Chicago,1.0,5.0
1362,2046574,2021-06-27,Illinois,Saint Charles,1.0,3.0
1363,2046897,2021-06-27,Illinois,Chicago,1.0,10.0
1364,2047170,2021-06-27,Tennessee,Memphis,3.0,1.0
1365,2047726,2021-06-27,North Carolina,Greensboro,0.0,4.0
1366,2046781,2021-06-26,Texas,Houston,1.0,3.0
1367,2045579,2021-06-26,Illinois,Chicago,1.0,3.0
1368,2047787,2021-06-26,Alabama,Fort Deposit,1.0,3.0
1369,2045043,2021-06-25,Ohio,Columbus,0.0,4.0
1370,2045564,2021-06-25,Illinois,Chicago,0.0,4.0
1371,2044701,2021-06-25,New York,Bronx,0.0,5.0
1372,2044733,2021-06-24,Florida,Gainesville,1.0,4.0
1373,2043834,2021-06-23,Alabama,Montgomery,2.0,2.0
1374,2043465,2021-06-23,New York,Buffalo,0.0,4.0
1375,2043898,2021-06-23,Illinois,Chicago,0.0,4.0
1376,2043715,2021-06-23,Illinois,Chicago,0.0,4.0
1377,2041726,2021-06-21,Missouri,Saint Louis,3.0,4.0
1378,2041555,2021-06-21,District of Columbia,Washington,0.0,4.0
1379,2040643,2021-06-20,Virginia,Richmond,1.0,3.0
1380,2041297,2021-06-20,California,Richmond,3.0,5.0
1381,2040265,2021-06-20,Colorado,Aurora,1.0,4.0
1382,2041363,2021-06-20,Florida,Wildwood,1.0,10.0
1383,2040374,2021-06-20,Texas,Dallas,0.0,8.0
1384,2040243,2021-06-20,Indiana,Granger,1.0,4.0
1385,2040991,2021-06-20,New Jersey,Atlantic City,1.0,3.0
1386,2040732,2021-06-20,Ohio,Cincinnati,1.0,3.0
1387,2039457,2021-06-19,Alaska,Anchorage,1.0,4.0
1388,2039346,2021-06-19,Louisiana,Baton Rouge,2.0,4.0
1389,2040013,2021-06-19,New Jersey,Newark,0.0,4.0
1390,2039964,2021-06-19,California,Oakland,1.0,7.0
1391,2039441,2021-06-18,Minnesota,Minneapolis,0.0,5.0
1392,2037813,2021-06-17,Virginia,Petersburg,0.0,4.0
1393,2037887,2021-06-17,North Carolina,Durham,2.0,2.0
1394,2038622,2021-06-17,Ohio,Cincinnati,1.0,3.0
1395,2038152,2021-06-17,New Jersey,Paterson,0.0,4.0
1396,2036635,2021-06-16,Maryland,Baltimore,1.0,5.0
1397,2036121,2021-06-15,Illinois,Chicago,0.0,5.0
1398,2035452,2021-06-15,Illinois,Chicago,5.0,3.0
1399,2035313,2021-06-15,Alabama,Albertville,3.0,2.0
1400,2035733,2021-06-14,Georgia,Columbus,2.0,2.0
1401,2034470,2021-06-14,Florida,Boynton Beach,1.0,3.0
1402,2034408,2021-06-14,Michigan,Lansing,2.0,2.0
1403,2033905,2021-06-13,Ohio,West Salem,1.0,6.0
1404,2033605,2021-06-13,Kentucky,Louisville,1.0,3.0
1405,2033123,2021-06-12,Ohio,Cincinnati,0.0,5.0
1406,2032220,2021-06-12,Texas,Austin,1.0,14.0
1407,2032203,2021-06-12,Illinois,Chicago,1.0,9.0
1408,2032486,2021-06-12,Ohio,Cleveland,3.0,4.0
1409,2031801,2021-06-11,Washington,Seattle (White Center),2.0,2.0
1410,2031976,2021-06-11,Georgia,Savannah,2.0,6.0
1411,2032580,2021-06-11,North Carolina,Winston Salem (Winston-salem),1.0,3.0
1412,2032282,2021-06-11,Texas,Dallas,0.0,5.0
1413,2030720,2021-06-10,Michigan,Detroit,1.0,3.0
1414,2030639,2021-06-10,New York,Yonkers,0.0,4.0
1415,2029078,2021-06-08,Tennessee,Nashville,1.0,3.0
1416,2028745,2021-06-08,Tennessee,Memphis,1.0,4.0
1417,2028928,2021-06-08,Texas,Houston,0.0,5.0
1418,2027736,2021-06-07,Ohio,Cleveland,0.0,6.0
1419,2027046,2021-06-07,Florida,Homestead,3.0,3.0
1420,2026713,2021-06-06,Utah,Salt Lake City,1.0,4.0
1421,2026802,2021-06-06,Missouri,Saint Louis,0.0,4.0
1422,2026651,2021-06-06,North Carolina,Snow Hill,0.0,4.0
1423,2027725,2021-06-06,Ohio,Cleveland,0.0,8.0
1424,2026123,2021-06-06,Florida,Miami (Kendall),3.0,6.0
1425,2027375,2021-06-06,California,Oakland,0.0,5.0
1426,2026112,2021-06-06,Illinois,Chicago,0.0,8.0
1427,2026257,2021-06-05,Louisiana,New Orleans,0.0,9.0
1428,2025260,2021-06-05,Indiana,Indianapolis,2.0,2.0
1429,2025891,2021-06-04,Michigan,Muskegon,1.0,3.0
1430,2022821,2021-06-02,Ohio,Toledo,0.0,4.0
1431,2025254,2021-06-02,Arkansas,Magnolia,0.0,4.0
1432,2022391,2021-06-02,Ohio,Springfield,0.0,6.0
1433,2021130,2021-05-31,New York,Brooklyn,0.0,4.0
1434,2021398,2021-05-31,Missouri,Saint Louis,0.0,4.0
1435,2022129,2021-05-31,Ohio,Cleveland (Garfield Heights),1.0,5.0
1436,2019751,2021-05-30,Alabama,Aliceville,1.0,4.0
1437,2019622,2021-05-30,Florida,Hialeah,3.0,20.0
1438,2020535,2021-05-30,Illinois,Chicago,0.0,4.0
1439,2019155,2021-05-29,Texas,San Antonio,2.0,2.0
1440,2019384,2021-05-29,Missouri,Saint Louis,1.0,3.0
1441,2018931,2021-05-28,Florida,Miami,1.0,6.0
1442,2018495,2021-05-27,North Carolina,Durham,0.0,5.0
1443,2015849,2021-05-26,Illinois,Chicago,0.0,4.0
1444,2015730,2021-05-26,California,San Jose,10.0,0.0
1445,2014343,2021-05-24,Michigan,Inkster,2.0,2.0
1446,2014381,2021-05-24,Ohio,West Jefferson,4.0,0.0
1447,2012971,2021-05-23,Illinois,Chicago,0.0,4.0
1448,2013595,2021-05-23,New York,Bay Shore,0.0,4.0
1449,2013059,2021-05-23,New Jersey,Paterson,0.0,5.0
1450,2013096,2021-05-23,Virginia,Norfolk,0.0,4.0
1451,2012345,2021-05-22,Delaware,Wilmington,0.0,4.0
1452,2013043,2021-05-22,Ohio,Columbus,1.0,5.0
1453,2011569,2021-05-22,Minnesota,Minneapolis,2.0,7.0
1454,2012765,2021-05-22,South Carolina,North Charleston,1.0,13.0
1455,2011610,2021-05-22,Indiana,Fort Wayne,1.0,4.0
1456,2012633,2021-05-22,New Jersey,Bridgeton,3.0,11.0
1457,2011482,2021-05-21,New Jersey,Jersey City,2.0,4.0
1458,2011077,2021-05-21,New York,Albany,1.0,5.0
1459,2010083,2021-05-20,Indiana,Evansville,0.0,4.0
1460,2007722,2021-05-18,California,Oakland,2.0,5.0
1461,2008415,2021-05-18,California,Hemet,1.0,4.0
1462,2005991,2021-05-16,Ohio,Cincinnati,1.0,3.0
1463,2005776,2021-05-16,Georgia,Atlanta,0.0,4.0
1464,2005671,2021-05-16,Michigan,East Lansing,0.0,5.0
1465,2006621,2021-05-16,Georgia,Columbus,0.0,4.0
1466,2006204,2021-05-16,Georgia,Stone Mountain,1.0,5.0
1467,2005813,2021-05-16,Alabama,Birmingham,1.0,4.0
1468,2005196,2021-05-15,New York,Bronx,1.0,4.0
1469,2005238,2021-05-15,District of Columbia,Washington,1.0,3.0
1470,2004666,2021-05-15,Illinois,Chicago,2.0,3.0
1471,2004413,2021-05-14,Pennsylvania,Philadelphia,0.0,4.0
1472,2003383,2021-05-13,Georgia,Augusta,2.0,2.0
1473,2003167,2021-05-13,District of Columbia,Washington,0.0,4.0
1474,2003334,2021-05-13,Rhode Island,Providence,0.0,8.0
1475,2002286,2021-05-12,Georgia,Buford,2.0,2.0
1476,2002269,2021-05-12,Pennsylvania,Philadelphia,1.0,3.0
1477,2001137,2021-05-11,Maryland,Baltimore,0.0,4.0
1478,2001362,2021-05-10,Alabama,Montgomery,0.0,7.0
1479,1999125,2021-05-09,Colorado,Colorado Springs,7.0,0.0
1480,1999193,2021-05-09,Arizona,Phoenix,1.0,7.0
1481,1999909,2021-05-09,California,Los Angeles,1.0,3.0
1482,2000132,2021-05-09,South Carolina,Charleston,0.0,5.0
1483,1999423,2021-05-09,New Jersey,Newark,0.0,4.0
1484,1999417,2021-05-09,Pennsylvania,Philadelphia,2.0,3.0
1485,1998865,2021-05-08,California,Citrus Heights,0.0,4.0
1486,1998693,2021-05-08,California,Oakland,0.0,4.0
1487,1998476,2021-05-08,Maryland,Gwynn Oak (Woodlawn),4.0,1.0
1488,1998537,2021-05-08,Michigan,Detroit,0.0,4.0
1489,1999307,2021-05-08,California,Compton,2.0,2.0
1490,1998602,2021-05-08,Wisconsin,Milwaukee,0.0,4.0
1491,1998067,2021-05-07,Missouri,Saint Louis (Kinloch),2.0,4.0
1492,1999434,2021-05-06,New Jersey,Paterson,0.0,5.0
1493,1996236,2021-05-05,Illinois,Chicago,0.0,4.0
1494,1993551,2021-05-03,Michigan,Saginaw,1.0,4.0
1495,1993090,2021-05-02,Ohio,Columbus,0.0,4.0
1496,1993664,2021-05-02,Pennsylvania,Philadelphia,1.0,3.0
1497,1993221,2021-05-02,Maryland,Baltimore,1.0,3.0
1498,1993280,2021-05-02,Illinois,Chicago,0.0,5.0
1499,1992570,2021-05-02,Minnesota,Saint Paul,0.0,4.0
1500,1992127,2021-05-01,Delaware,Wilmington,0.0,4.0
1501,1992534,2021-05-01,Louisiana,New Orleans,2.0,4.0
1502,1992410,2021-05-01,New York,New Rochelle,1.0,4.0
1503,1992490,2021-05-01,Massachusetts,Holyoke,0.0,5.0
1504,1992469,2021-05-01,Florida,Clewiston,1.0,3.0
1505,1990821,2021-04-29,Georgia,Atlanta,1.0,5.0
1506,1990600,2021-04-28,Florida,Miami,0.0,5.0
1507,1989840,2021-04-28,North Carolina,Boone,5.0,0.0
1508,1988688,2021-04-27,Virginia,Richmond,2.0,3.0
1509,1989023,2021-04-27,Alabama,Fairfield,1.0,4.0
1510,1987241,2021-04-26,Louisiana,Houma,0.0,5.0
1511,1988326,2021-04-26,Oregon,Gresham,0.0,7.0
1512,1991347,2021-04-25,Texas,Palestine,0.0,4.0
1513,1986770,2021-04-25,Missouri,Kansas City,1.0,4.0
1514,1987235,2021-04-25,Alabama,Phenix City,0.0,4.0
1515,1986593,2021-04-25,Arkansas,Little Rock,1.0,3.0
1516,1985432,2021-04-24,Louisiana,New Orleans,0.0,5.0
1517,1984807,2021-04-22,California,San Diego,1.0,4.0
1518,1981805,2021-04-19,Texas,Houston,2.0,4.0
1519,1982260,2021-04-19,Georgia,Atlanta,0.0,5.0
1520,1982020,2021-04-18,Alabama,Montgomery,1.0,4.0
1521,1981521,2021-04-18,Michigan,Detroit,1.0,5.0
1522,1981353,2021-04-18,Louisiana,Shreveport,0.0,6.0
1523,1980689,2021-04-18,Wisconsin,Kenosha,3.0,3.0
1524,1980492,2021-04-17,Ohio,Columbus,1.0,5.0
1525,1980971,2021-04-17,Louisiana,La Place (Laplace),0.0,9.0
1526,1979684,2021-04-16,Michigan,Detroit,0.0,4.0
1527,1978635,2021-04-15,Indiana,Indianapolis,9.0,7.0
1528,1978561,2021-04-15,District of Columbia,Washington,0.0,4.0
1529,1979869,2021-04-15,Louisiana,Lake Charles,1.0,3.0
1530,1978616,2021-04-15,Florida,Pensacola,0.0,6.0
1531,1978652,2021-04-15,Illinois,Chicago,0.0,4.0
1532,1976538,2021-04-13,Maryland,Baltimore,0.0,4.0
1533,1975296,2021-04-12,Illinois,Chicago,1.0,3.0
1534,1974943,2021-04-11,Kansas,Wichita,1.0,3.0
1535,1975004,2021-04-11,Washington,Seattle,0.0,4.0
1536,1974088,2021-04-10,Tennessee,Memphis,1.0,3.0
1537,1973809,2021-04-10,Michigan,Allendale,0.0,4.0
1538,1973692,2021-04-10,Missouri,Koshkonong,1.0,3.0
1539,1975405,2021-04-10,Connecticut,Waterbury,0.0,4.0
1540,1973844,2021-04-09,Texas,Fort Worth,1.0,5.0
1541,1972187,2021-04-08,Texas,Bryan,1.0,5.0
1542,1971410,2021-04-07,South Carolina,Rock Hill,7.0,0.0
1543,1970937,2021-04-07,Wisconsin,Milwaukee,2.0,3.0
1544,1973435,2021-04-07,Ohio,Dayton,0.0,4.0
1545,1969899,2021-04-06,District of Columbia,Washington,0.0,4.0
1546,1970245,2021-04-06,Michigan,Detroit,1.0,3.0
1547,1970378,2021-04-05,Illinois,Chicago,0.0,7.0
1548,1969065,2021-04-05,Maryland,Baltimore,0.0,5.0
1549,1969505,2021-04-04,Louisiana,Monroe,0.0,6.0
1550,1968887,2021-04-04,Alabama,Birmingham,1.0,5.0
1551,1969633,2021-04-04,Texas,Beaumont,0.0,4.0
1552,1967914,2021-04-03,North Carolina,Wilmington,3.0,4.0
1553,1967893,2021-04-03,Alabama,Tuscaloosa,0.0,5.0
1554,1969221,2021-04-03,Texas,Allen,6.0,0.0
1555,1968553,2021-04-03,Florida,Quincy,0.0,7.0
1556,1966181,2021-03-31,California,Orange,4.0,2.0
1557,1965890,2021-03-31,District of Columbia,Washington,2.0,3.0
1558,1963556,2021-03-28,Ohio,Cleveland,0.0,7.0
1559,1964085,2021-03-28,Illinois,Chicago,0.0,4.0
1560,1963598,2021-03-28,Maryland,Essex,5.0,1.0
1561,1964030,2021-03-28,Texas,San Antonio,0.0,4.0
1562,1963052,2021-03-27,Illinois,Chicago,0.0,4.0
1563,1962934,2021-03-27,Mississippi,Yazoo City,0.0,6.0
1564,1962686,2021-03-27,Illinois,River Grove,1.0,3.0
1565,1962562,2021-03-26,Virginia,Virginia Beach,0.0,9.0
1566,1961753,2021-03-26,Illinois,Chicago,1.0,7.0
1567,1964271,2021-03-26,Virginia,Norfolk,0.0,4.0
1568,1962890,2021-03-26,Tennessee,Memphis,3.0,2.0
1569,1962507,2021-03-26,Pennsylvania,Philadelphia,0.0,7.0
1570,1960283,2021-03-23,Alabama,Aliceville,2.0,2.0
1571,1958652,2021-03-22,Colorado,Boulder,10.0,1.0
1572,1959549,2021-03-22,Michigan,Detroit,1.0,3.0
1573,1957188,2021-03-20,Texas,Houston,0.0,5.0
1574,1957226,2021-03-20,Texas,Dallas,1.0,7.0
1575,1957252,2021-03-20,Pennsylvania,Philadelphia,1.0,5.0
1576,1956081,2021-03-18,Oregon,Gresham,0.0,4.0
1577,1955948,2021-03-18,Louisiana,New Orleans,0.0,4.0
1578,1956001,2021-03-17,California,Stockton,0.0,5.0
1579,1954379,2021-03-16,Georgia,Acworth,8.0,1.0
1580,1954950,2021-03-16,Arizona,Phoenix,4.0,1.0
